cust_id,pred_prob
1,0.012485953165071343
2,0.014984517460597598
3,0.06752543984527504
4,0.046292971315756215
5,0.04914568537831765
6,0.004360011246177961
7,0.0324703584354421
8,0.018153704705866972
9,0.06557058013576547
10,0.021712367700054046
11,0.06156231721991048
12,0.035113550988737134
13,0.022513953425128377
14,0.04105721676626445
15,0.004209734013696481
16,0.028961188955936273
17,0.06282085638981194
18,0.02209803574333715
19,0.01115597568991767
20,0.043277982896179616
21,0.035967791160931725
22,0.014983823769967044
23,0.012248826714159607
24,0.041590733250713
25,0.016558260644493963
26,0.02364239087141207
27,0.0031825554494204393
28,0.0283583157700269
29,0.12051000237959622
30,0.05635609744193208
31,0.0028836860784468305
32,0.008571434829301556
33,0.044234969394394155
34,0.0020473495004259797
35,0.015682820141415615
36,0.03809850043205086
37,0.002249849242408876
38,0.015209723607687175
39,0.011884387147699463
40,0.03606851135467718
41,0.0223566285432199
42,0.0023341259477057687
43,0.007968221225596114
44,0.006045337030274124
45,0.016877950640044933
46,0.012552056277923745
47,0.005411060266348
48,0.07846563608278972
49,0.014358495516371018
50,0.026482684233361198
51,0.02882234813136117
52,0.005298018463125584
53,0.02248792104810976
54,0.012196196494963042
55,0.009894625516785166
56,0.06053549450554964
57,0.05088057654287319
58,0.037304228624944466
59,0.004880062975029385
60,0.032965883973627326
61,0.05549286181216427
62,0.005923336681335847
63,0.021954585165135865
64,0.13433779323507983
65,0.032587544774362404
66,0.01919475931541771
67,0.02175172337800578
68,0.1008447665853966
69,0.1331815285665725
70,0.053341610064493394
71,0.031471220155604274
72,0.026875926579914028
73,0.04381789615759142
74,0.024556769893047482
75,0.0028363253455746117
76,0.008537691717508629
77,0.001708734384477207
78,0.05404493984936487
79,0.005622836377941516
80,0.1219212063916516
81,0.0028694423025945187
82,0.036262410838176426
83,0.027053965258022408
84,0.0591427910266376
85,0.03791418170869483
86,0.024033587345787102
87,0.030905571203194142
88,0.03740072726998932
89,0.07317001996468019
90,0.026674108546828376
91,0.04977577066933954
92,0.04412712270110234
93,0.01815020568837792
94,0.024082275488397697
95,0.00855707851866622
96,0.006435963721797309
97,0.004115742445897287
98,0.028079792772504712
99,0.04266429182337047
100,0.03893760020962923
101,0.036357567244499185
102,0.03955465337263135
103,0.019317251554003108
104,0.03865627329229608
105,0.021620004914644015
106,0.05801159627734763
107,0.020112492885921793
108,0.1814358131622736
109,0.011535697733615027
110,0.010365934248228199
111,0.006742207537985041
112,0.11101369746840774
113,0.05593694576806392
114,0.016573235266348057
115,0.013208182932225096
116,0.008160613474903804
117,0.020572791904908613
118,0.0019616043726269675
119,0.01967520557382178
120,0.019307121520983572
121,0.002751104494518576
122,0.12865579012744213
123,0.035890477073260714
124,0.00363023153049793
125,0.0015527143072308629
126,0.05602639689270118
127,0.019684986978119462
128,0.0024045260633187397
129,0.037323768282268216
130,0.056156115430136475
131,0.017562439897177227
132,0.028378637576121114
133,0.09773656283054298
134,0.125579729991577
135,0.05176039128806205
136,0.08890286178695578
137,0.06069826095618516
138,0.049330842142824426
139,0.009517974495142821
140,0.03717302634958624
141,0.029828138884371056
142,0.004180036336934186
143,0.006105636874300787
144,0.029509398791907962
145,0.060534375155017084
146,0.014732393716826754
147,0.005956275563783047
148,0.02336892902509981
149,0.09431504336073936
150,0.028623966171904203
151,0.02787305187398656
152,0.06645740894437652
153,0.009360044529505398
154,0.011215442253478744
155,0.004879229696654976
156,0.10848541163790172
157,0.055691666764680126
158,0.07156977096470499
159,0.006377776551990476
160,0.1912974123563655
161,0.04308225807541848
162,0.07154415868520392
163,0.0891524957826659
164,0.12926558082806333
165,0.04316628515977184
166,0.050453103635554886
167,0.02770932096749973
168,0.017535514020575446
169,0.06259886899072369
170,0.05468581619967969
171,0.013037574199903933
172,0.031236699173074034
173,0.06637163472587046
174,0.00610689468964643
175,0.04131146402488482
176,0.0072532810899803134
177,0.009222712532779067
178,0.001530393101187081
179,0.07763447132835247
