cust_id,pred_prob
1,0.013877705080627734
2,0.0418112653952423
3,0.025299032842920784
4,0.09245513914996091
5,0.10382102705484653
6,0.008996996954051525
7,0.01824539653747368
8,0.02018006327642152
9,0.04842182238591498
10,0.026980595632010988
11,0.25591376586239306
12,0.025818574461237493
13,0.02671420693345676
14,0.017953438294164095
15,0.008996996954051525
16,0.016607589378107614
17,0.06858418368149835
18,0.02331487382381656
19,0.014431032753831357
20,0.025904582280449517
21,0.03887137407689535
22,0.05079523609650251
23,0.037248190619256764
24,0.03074837209521168
25,0.01759430226316599
26,0.023715217165684824
27,0.00927380090259409
28,0.014299520287037246
29,0.09597298680311678
30,0.03954292538590378
31,0.008996996954051525
32,0.024114530587751093
33,0.019946356119531588
34,0.009987485879664268
35,0.02262960153173941
36,0.02552299987259542
37,0.009984386077104451
38,0.014189632890375257
39,0.02198676488316118
40,0.03965370780226378
41,0.02130732876960549
42,0.011607370919877383
43,0.011942856757425903
44,0.008996996954051525
45,0.010406488584368555
46,0.008996996954051525
47,0.010313650841071872
48,0.0614321300947166
49,0.018850267735858506
50,0.023108314716747014
51,0.03163915721316063
52,0.015350646166858169
53,0.023271035479017814
54,0.017643421085693407
55,0.018769827411039365
56,0.031281084149814335
57,0.016250125645999227
58,0.02269963451045157
59,0.009984386077104451
60,0.021970375858404795
61,0.021349651068246964
62,0.009140621068991148
63,0.009984386077104451
64,0.010017788062108313
65,0.023093771045831765
66,0.01065313458254179
67,0.020209398712722815
68,0.16569482112717512
69,0.05675803202217946
70,0.08095814718008022
71,0.024103979439227537
72,0.016783424716901724
73,0.031469720347064946
74,0.027606269241696048
75,0.00927380090259409
76,0.009723162624594071
77,0.009984386077104451
78,0.013195432517369793
79,0.015169905179770186
80,0.04459697559501776
81,0.008996996954051525
82,0.042230330020529505
83,0.03351561857297609
84,0.03099058271416244
85,0.03944824520666927
86,0.024952779871657456
87,0.02411055685778082
88,0.03301215976645129
89,0.14662560770549762
90,0.02133922549359871
91,0.024150097617237916
92,0.021167627945879876
93,0.024006886154569657
94,0.030001774891501683
95,0.011567583630039192
96,0.009984386077104451
97,0.00927380090259409
98,0.021630311491218617
99,0.023943362645841418
100,0.03447144544916846
101,0.023119394030942608
102,0.027707474076999174
103,0.012591192739384863
104,0.0263331663827711
105,0.00927380090259409
106,0.04071878895342368
107,0.01639814930487784
108,0.3375610622792443
109,0.010205357739717941
110,0.010926585634533149
111,0.014293716597017581
112,0.09254614837604559
113,0.03572710106338943
114,0.03172330019397231
