cust_id,pred_prob
1,0.039091240536826506
2,0.031013084831487066
3,0.04412546421535938
4,0.041397989998906884
5,0.22163616093866542
6,0.023626782769501604
7,0.05819431022388284
8,0.028815119827324973
9,0.10480465770036443
10,0.029333668416346492
11,0.09683668883912627
12,0.047725887848886026
13,0.04751132663345942
14,0.024716474653906834
15,0.023626782769501604
16,0.029333668416346492
17,0.0707009797212695
18,0.030321866170372108
19,0.025002925544955982
20,0.035672277959244325
21,0.035936387068373404
22,0.04428344949218232
23,0.029333668416346492
24,0.04027649835386374
25,0.024597009654437764
26,0.03189863798573282
27,0.02335572025618257
28,0.04068702515336967
29,0.04881464628071413
30,0.052038991389376385
31,0.023626782769501604
32,0.02934997638802432
33,0.0296425012636203
34,0.023626782769501604
35,0.02983149008099501
36,0.030012312785336816
37,0.023626782769501604
38,0.044447856059785976
39,0.02961620586984977
40,0.041442816657509665
41,0.04752561288056343
42,0.025002925544955982
43,0.02489448317725
44,0.023626782769501604
45,0.02758022004601392
46,0.023626782769501604
47,0.02335572025618257
48,0.045536137365895325
49,0.037072214732456095
50,0.032634702723596115
51,0.04266962226356687
52,0.02956098299990206
53,0.04987862267378356
54,0.03595631009730267
55,0.027742176475525713
56,0.050381520377355465
57,0.04068702515336967
58,0.041150756662046255
59,0.023626782769501604
60,0.032200615238470925
61,0.05093666598009622
62,0.02489448317725
63,0.023626782769501604
64,0.02913509132989794
65,0.04752391926560176
66,0.025933133564829226
67,0.0296425012636203
68,0.12847719423284887
69,0.062354670436458155
70,0.07949402817185422
71,0.03321883883026422
72,0.028795764284979673
73,0.04784874002177868
74,0.03189863798573282
75,0.02335572025618257
76,0.026045979524885285
77,0.023626782769501604
78,0.03189863798573282
79,0.02981536237661275
80,0.055929765203432596
81,0.023626782769501604
82,0.038505453842068736
83,0.03644223337119846
84,0.04027900399928844
85,0.043107194490795364
86,0.029366609267312344
87,0.030995342027078335
88,0.045837821439346005
89,0.07804595005449719
90,0.03363820561992452
91,0.041150756662046255
92,0.030012312785336816
93,0.0277267363402943
94,0.03434920666840916
95,0.041150756662046255
96,0.023626782769501604
97,0.02335572025618257
98,0.04600475686128604
99,0.03620933653040861
100,0.04257693966941423
101,0.03101698845727643
102,0.02848626983618802
103,0.024597009654437764
104,0.04741968627604643
105,0.02335572025618257
106,0.05848313310068925
107,0.04122924632155696
108,0.15913148097889399
109,0.02335572025618257
110,0.026045979524885285
111,0.024716474653906834
112,0.05889107458623555
113,0.05026410097415563
114,0.030321866170372108
115,0.04122924632155696
116,0.02981536237661275
117,0.02913509132989794
118,0.023626782769501604
119,0.02917973230086976
120,0.024716474653906834
121,0.023626782769501604
122,0.09874139800922009
123,0.030012312785336816
124,0.023626782769501604
125,0.023626782769501604
126,0.09708441950823839
127,0.02489448317725
128,0.023626782769501604
129,0.03189863798573282
130,0.05056192193546043
131,0.028815119827324973
132,0.0350672175545824
133,0.11502428192387515
134,0.16409263054091225
135,0.07318075007421669
136,0.03779429958190514
137,0.12540199867860888
138,0.050381520377355465
139,0.025002925544955982
140,0.030321866170372108
141,0.05229676099554579
142,0.02489448317725
143,0.024609243318972088
144,0.034601398972579384
145,0.042748001380839805
146,0.02335572025618257
147,0.023626782769501604
148,0.023626782769501604
149,0.11426104626748618
150,0.035672277959244325
151,0.041972221639666275
152,0.055001462871796546
153,0.02891093606814601
154,0.023626782769501604
155,0.024716474653906834
156,0.07319501680443412
157,0.05753040492014922
158,0.05570695016154957
159,0.024597009654437764
160,0.038520255321379926
161,0.058771075722845026
162,0.07387794652474466
163,0.04283785672237543
164,0.057675241450312206
165,0.03188871307651727
166,0.054933746182250456
167,0.039835982197961826
168,0.026907314316427452
169,0.04843999677550858
170,0.060688382447745076
171,0.023626782769501604
172,0.03458952492698828
173,0.0386774897536818
174,0.025002925544955982
175,0.030012312785336816
176,0.03125392093328735
177,0.02335572025618257
178,0.023626782769501604
179,0.08449484790046469
180,0.023626782769501604
181,0.03574252536455757
182,0.037940848604584916
183,0.0386774897536818
184,0.024597009654437764
185,0.02983149008099501
186,0.03397579681492218
187,0.04068702515336967
188,0.04679245671563561
189,0.024597009654437764
190,0.048039692320860666
191,0.030012312785336816
192,0.02880269799034016
193,0.02335572025618257
194,0.03943194838109483
195,0.026045979524885285
196,0.041150756662046255
197,0.030881922896221443
198,0.038809474233865125
199,0.037694404330932546
200,0.030012312785336816
201,0.04068702515336967
202,0.0296425012636203
203,0.041150756662046255
204,0.023626782769501604
205,0.03321883883026422
206,0.02981536237661275
207,0.024716474653906834
208,0.038801159073090855
209,0.044076749442970825
210,0.12350651673824524
211,0.029354524839079094
212,0.02848626983618802
213,0.02489448317725
214,0.04122924632155696
215,0.07304853585550956
216,0.03149155346879535
217,0.03139925190391984
218,0.061981293587637154
219,0.04751132663345942
220,0.023626782769501604
221,0.05637917196293878
222,0.04138418236880037
223,0.03178406236230099
224,0.05167547846220348
225,0.030012312785336816
226,0.025002925544955982
227,0.06164109171983368
228,0.02891093606814601
229,0.028497736483468566
230,0.02913509132989794
231,0.023626782769501604
232,0.04068702515336967
233,0.023626782769501604
234,0.06767490557908268
235,0.04138418236880037
236,0.02335572025618257
237,0.023242675605184126
238,0.02489448317725
239,0.028690947096064675
240,0.05229676099554579
241,0.028815119827324973
242,0.05034974197999483
243,0.02981536237661275
244,0.023626782769501604
245,0.028497736483468566
246,0.04843999677550858
247,0.03999261811839739
248,0.036753353335881304
249,0.023626782769501604
250,0.03326114163779999
251,0.0634646121283001
252,0.023626782769501604
253,0.023626782769501604
254,0.02944604081151226
255,0.04412546421535938
256,0.041150756662046255
257,0.023626782769501604
258,0.03742210742249626
259,0.025002925544955982
260,0.023626782769501604
261,0.03418209227033395
262,0.024597009654437764
263,0.0296425012636203
264,0.024613877112478942
265,0.024613877112478942
266,0.08754096805912279
267,0.025002925544955982
268,0.04240959192994385
269,0.023626782769501604
270,0.03189863798573282
271,0.03658338803793316
272,0.02489448317725
273,0.0360953374823503
274,0.04122924632155696
275,0.04076466791004589
276,0.09601732872154878
277,0.03338441189736443
278,0.025002925544955982
279,0.023626782769501604
280,0.02981536237661275
281,0.02818280870670681
282,0.12551216705782758
283,0.03034516289087904
284,0.024716474653906834
285,0.023626782769501604
286,0.1254789659548199
287,0.023626782769501604
288,0.04805792527251561
289,0.023626782769501604
290,0.023626782769501604
291,0.04412546421535938
292,0.03107796414952206
293,0.023626782769501604
294,0.03556134864654044
295,0.029333668416346492
296,0.070898565551673
297,0.026907314316427452
298,0.08213384682417332
299,0.04929985868703636
300,0.025002925544955982
301,0.041150756662046255
302,0.04068702515336967
303,0.03905726920624916
304,0.10680950332785352
305,0.04020651889354231
306,0.07747912638276272
307,0.02981536237661275
308,0.02836052653783577
309,0.03188871307651727
310,0.04495471996277884
311,0.08717147573416904
312,0.025002925544955982
313,0.02981536237661275
314,0.049204946801099096
315,0.023626782769501604
316,0.03446782797201817
317,0.09202173870130753
318,0.025002925544955982
319,0.040992780949260246
320,0.03540581352425886
321,0.024613877112478942
322,0.041150756662046255
323,0.023626782769501604
324,0.023626782769501604
325,0.05026410097415563
326,0.023626782769501604
327,0.03781075639817272
328,0.02489448317725
329,0.029031653593452663
330,0.026907314316427452
331,0.12625889501108886
332,0.02489448317725
333,0.023242675605184126
334,0.041150756662046255
335,0.0634646121283001
336,0.024597009654437764
337,0.023626782769501604
338,0.026907314316427452
339,0.05732545885401343
340,0.050831203667361435
341,0.13571646446411378
342,0.035672277959244325
343,0.029333668416346492
344,0.037802014857585255
345,0.03760979998240836
346,0.04375125127973905
347,0.031862302996375734
348,0.032634702723596115
349,0.04621042846386889
350,0.023626782769501604
351,0.04076466791004589
352,0.043017540499020845
353,0.02489448317725
354,0.03615850048613964
355,0.029839442385614694
356,0.03446782797201817
357,0.046317267759589706
358,0.044430285681803246
359,0.03420900530834341
360,0.023626782769501604
361,0.02335572025618257
362,0.023626782769501604
363,0.029333668416346492
364,0.05229676099554579
365,0.03188871307651727
366,0.025002925544955982
367,0.03415098487606202
368,0.02818280870670681
369,0.028830722559481863
370,0.030012312785336816
371,0.035742067821564555
372,0.06658747093201475
373,0.023626782769501604
374,0.02818280870670681
375,0.08129635012453124
376,0.023626782769501604
377,0.04189079528636878
378,0.02542908910372112
379,0.023626782769501604
380,0.026907314316427452
381,0.03962757186216221
382,0.033331154025181435
383,0.044367522519900095
384,0.024597009654437764
385,0.023626782769501604
386,0.02335572025618257
387,0.04822640027249408
388,0.02335572025618257
389,0.03034516289087904
390,0.026907314316427452
391,0.025002925544955982
392,0.023626782769501604
393,0.02335572025618257
394,0.024613877112478942
395,0.041150756662046255
396,0.035645269625339614
397,0.024597009654437764
398,0.023626782769501604
399,0.052508715721346265
400,0.046812870872090934
401,0.040335551881531054
402,0.023626782769501604
403,0.07213839926316143
404,0.05435778313857472
405,0.02335572025618257
406,0.024716474653906834
407,0.023626782769501604
408,0.0395514989665433
409,0.024716474653906834
410,0.023626782769501604
411,0.05271502083482769
412,0.028815119827324973
413,0.041150756662046255
414,0.02758022004601392
415,0.0554638490374312
416,0.02335572025618257
417,0.02848626983618802
418,0.030522275318794843
419,0.0802732069698532
420,0.048502375005984415
421,0.04979329478589631
422,0.030898609149804364
423,0.03418209227033395
424,0.03321883883026422
425,0.03523920585827427
426,0.04122924632155696
427,0.02335572025618257
428,0.023626782769501604
429,0.03147409413963799
430,0.04068702515336967
431,0.11162331579424589
432,0.030012312785336816
433,0.032074240069417094
434,0.023626782769501604
435,0.032074240069417094
436,0.041150756662046255
437,0.039462350272805403
438,0.04301657421389146
439,0.02335572025618257
440,0.02489448317725
441,0.06756759574635267
442,0.04530140133657133
443,0.25885954994836907
444,0.046317267759589706
445,0.02981536237661275
446,0.025884316789822198
447,0.053331525978884645
448,0.029333668416346492
449,0.02929097505859817
450,0.02489448317725
451,0.023626782769501604
452,0.025002925544955982
453,0.07619282557611853
454,0.0350672175545824
455,0.02917973230086976
456,0.03188871307651727
457,0.02335572025618257
458,0.05057950834408042
459,0.04397075145369037
460,0.032074240069417094
461,0.03841629968225147
462,0.046317267759589706
463,0.024716474653906834
464,0.03697849149672029
465,0.04264608150686782
466,0.04180819105251551
467,0.02335572025618257
468,0.15655917652363546
469,0.06405687892621245
470,0.032074240069417094
471,0.05190003405535549
472,0.02489448317725
473,0.061421612187802774
474,0.05148863288291234
475,0.025002925544955982
476,0.13533596577520887
477,0.025002925544955982
478,0.04843999677550858
479,0.026790839216860686
480,0.025002925544955982
481,0.04283785672237543
482,0.024597009654437764
483,0.02489448317725
484,0.032074240069417094
485,0.04187659889162818
486,0.052375578158895764
487,0.04023787084800787
488,0.04544849649358305
489,0.046282025574930594
490,0.03192133061619784
491,0.024609243318972088
492,0.023626782769501604
493,0.0277267363402943
494,0.03622920586459067
