cust_id,pred_prob
1,0.0042717932220424125
2,0.010259475080404616
3,0.04592253782917531
4,0.03682861808499491
5,0.028135244969669224
6,0.0006379891738417785
7,0.015404730190583448
8,0.007486646994546484
9,0.05718302611426979
10,0.020729353114723865
11,0.050364769112212396
12,0.04176307396547225
13,0.02420412610642449
14,0.027166372723177
15,0.0015820583933029463
16,0.04012169096284612
17,0.09757722035795414
18,0.017479935146031206
19,0.010171896675537605
20,0.037274075500640866
21,0.019740058301136374
22,0.008438634460622837
23,0.019807844096171392
24,0.02760866295698112
25,0.013583077747647951
26,0.01340981950571707
27,0.0032038827729540817
28,0.004595943045177223
29,0.10266759200349615
30,0.04139808355429457
31,3.5948510984538186e-05
32,0.01780471107319649
33,0.04519490714013018
34,0.0008905759880413656
35,0.013996325824086777
36,0.024921213440001623
37,0.0017062531597782226
38,0.021343964673466515
39,0.01186820278200383
40,0.05616575222601923
41,0.007440582608863096
42,0.001947222242415158
43,0.00633738952737898
44,0.0022112971167289816
45,0.00759746538970259
46,0.0056637107035455185
47,0.002785229795770005
48,0.09963828124599872
49,0.013697222276585127
50,0.012118742473352654
51,0.033131440784181954
52,0.00028346441847311844
53,0.005885116132863972
54,0.003169894338935919
55,0.00754415165484589
56,0.04201602259899941
57,0.029653950111807766
58,0.00948743887551246
59,0.005639644743406283
60,0.02050116831053878
61,0.027955772409832248
62,0.0024207196948605168
63,0.08112084123730227
64,0.04382250787517122
65,0.02287761969650322
66,0.010095100603091312
67,0.019479962215489064
68,0.08539774279826585
69,0.3189991389734626
70,0.04601921393807103
71,0.0268358826036289
72,0.03090537478725917
73,0.03918513778648784
74,0.021382211925109564
75,0.003099788141566969
76,0.0011164849778005851
77,0.0017077767023594393
78,0.017845411980188068
79,0.007544153939424839
80,0.10060687035704616
81,0.002058703763213479
82,0.024771905173991814
83,0.020129508322483912
84,0.06300328860001941
85,0.056012186849230705
86,0.020207113626793567
87,0.015068429514951647
88,0.04390692550692012
89,0.11095384004821927
90,0.025197819916447962
91,0.017127632167473216
92,0.0226421303340638
93,0.00554958379347161
94,0.017414545564917505
95,0.0012282517405375968
96,0.003196777445422544
97,0.0009443906883869392
98,0.033099629724643996
99,0.011950118946616609
100,0.0353693807571733
101,0.028223287714902043
102,0.036195073051116355
103,0.013966887791825956
104,0.041199285004347476
